backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
sompy	wingnut	40	60							3.0	random		0.15	100	upper	1	908	454	0.5000	0.8937	0.6181	34.8
sompy	wingnut	60	100							3.0	pca		0.15	200	upper	25	970	503	0.4814	0.9547	0.4790	288.5
sompy	wingnut	60	100							3.0	pca		0.2013	100	upper	25	970	503	0.4814	0.9547	0.4790	286.9
sompy	wingnut	40	60							3.0	random		0.15	200	upper	1	904	452	0.5000	0.8898	0.6169	35.2
sompy	wingnut	50	82							3.0	random		0.15	100	upper	13	900	463	0.4856	0.8858	0.4600	130.3
sompy	wingnut	60	100							3.0	pca		0.2013	200	upper	25	970	503	0.4814	0.9547	0.4790	288.1
sompy	wingnut	40	60							3.0	random		0.2013	100	upper	1	908	454	0.5000	0.8937	0.6181	34.9
sompy	wingnut	50	82							3.0	random		0.15	200	upper	13	887	455	0.4870	0.8730	0.4567	130.7
sompy	wingnut	60	100							3.0	pca		0.25	100	upper	25	970	503	0.4814	0.9547	0.4790	288.7
sompy	wingnut	40	60							3.0	random		0.2013	200	upper	1	904	452	0.5000	0.8898	0.6169	34.5
sompy	wingnut	50	82							3.0	random		0.2013	100	upper	13	900	463	0.4856	0.8858	0.4600	129.8
sompy	wingnut	60	100							3.0	pca		0.25	200	upper	25	970	503	0.4814	0.9547	0.4790	288.5
sompy	wingnut	40	60							3.0	random		0.25	100	upper	1	908	454	0.5000	0.8937	0.6181	34.5
sompy	wingnut	50	82							3.0	random		0.2013	200	upper	13	887	455	0.4870	0.8730	0.4567	130.0
sompy	wingnut	40	60							3.0	random		0.25	200	upper	1	904	452	0.5000	0.8898	0.6169	35.1
sompy	wingnut	50	82							3.0	random		0.25	100	upper	13	900	463	0.4856	0.8858	0.4600	130.4
sompy	wingnut	60	100							3.0	random		0.15	100	upper	29	974	518	0.4682	0.9587	0.4749	329.5
sompy	wingnut	50	82							3.0	random		0.25	200	upper	13	887	455	0.4870	0.8730	0.4567	130.4
sompy	wingnut	60	100							3.0	random		0.15	200	upper	31	972	517	0.4681	0.9567	0.4743	329.6
sompy	wingnut	40	60							8.0	pca		0.15	100	upper	7	872	443	0.4920	0.8583	0.4543	81.1
sompy	wingnut	60	100							3.0	random		0.2013	100	upper	29	974	518	0.4682	0.9587	0.4749	329.0
sompy	wingnut	60	100							3.0	random		0.2013	200	upper	31	972	517	0.4681	0.9567	0.4743	329.1
sompy	wingnut	40	60							8.0	pca		0.15	200	upper	7	872	443	0.4920	0.8583	0.4543	81.6
sompy	wingnut	60	100							3.0	random		0.25	100	upper	29	974	518	0.4682	0.9587	0.4749	329.3
sompy	wingnut	40	60							8.0	pca		0.2013	100	upper	7	872	443	0.4920	0.8583	0.4543	81.7
sompy	wingnut	60	100							3.0	random		0.25	200	upper	31	972	517	0.4681	0.9567	0.4743	330.7
sompy	wingnut	50	82							8.0	pca		0.15	100	upper	19	870	459	0.4724	0.8563	0.4459	299.9
sompy	wingnut	40	60							8.0	pca		0.2013	200	upper	7	872	443	0.4920	0.8583	0.4543	82.3
sompy	wingnut	50	82							8.0	pca		0.15	200	upper	19	870	459	0.4724	0.8563	0.4459	302.8
sompy	wingnut	40	60							8.0	pca		0.25	100	upper	7	872	443	0.4920	0.8583	0.4543	81.9
sompy	wingnut	50	82							8.0	pca		0.2013	100	upper	19	870	459	0.4724	0.8563	0.4459	301.1
sompy	wingnut	50	82							8.0	pca		0.2013	200	upper	19	870	459	0.4724	0.8563	0.4459	303.8
sompy	wingnut	40	60							8.0	pca		0.25	200	upper	7	872	443	0.4920	0.8583	0.4543	81.0
sompy	wingnut	50	82							8.0	pca		0.25	100	upper	19	870	459	0.4724	0.8563	0.4459	303.7
sompy	wingnut	50	82							8.0	pca		0.25	200	upper	19	870	459	0.4724	0.8563	0.4459	304.0
sompy	wingnut	60	100							8.0	pca		0.15	100	upper	35	968	516	0.4669	0.9528	0.4726	769.8
sompy	wingnut	40	60							8.0	random		0.15	100	upper	15	760	399	0.4750	0.7480	0.4144	90.4
sompy	wingnut	60	100							8.0	pca		0.15	200	upper	37	968	517	0.4659	0.9528	0.4722	768.1
sompy	wingnut	40	60							8.0	random		0.15	200	upper	17	752	394	0.4761	0.7402	0.4125	91.1
sompy	wingnut	60	100							8.0	pca		0.2013	100	upper	35	968	516	0.4669	0.9528	0.4726	768.0
sompy	wingnut	50	82							8.0	random		0.15	100	upper	17	888	458	0.4842	0.8740	0.4559	345.0
sompy	wingnut	60	100							8.0	pca		0.2013	200	upper	37	968	517	0.4659	0.9528	0.4722	765.8
sompy	wingnut	40	60							8.0	random		0.2013	100	upper	15	760	399	0.4750	0.7480	0.4144	91.8
sompy	wingnut	50	82							8.0	random		0.15	200	upper	17	888	458	0.4842	0.8740	0.4559	344.8
sompy	wingnut	60	100							8.0	pca		0.25	100	upper	35	968	516	0.4669	0.9528	0.4726	768.9
sompy	wingnut	40	60							8.0	random		0.2013	200	upper	17	752	394	0.4761	0.7402	0.4125	91.1
sompy	wingnut	50	82							8.0	random		0.2013	100	upper	17	888	458	0.4842	0.8740	0.4559	342.9
sompy	wingnut	60	100							8.0	pca		0.25	200	upper	37	968	517	0.4659	0.9528	0.4722	770.1
sompy	wingnut	40	60							8.0	random		0.25	100	upper	15	760	399	0.4750	0.7480	0.4144	91.4
sompy	wingnut	50	82							8.0	random		0.2013	200	upper	17	888	458	0.4842	0.8740	0.4559	344.2
sompy	wingnut	40	60							8.0	random		0.25	200	upper	17	752	394	0.4761	0.7402	0.4125	91.4
sompy	wingnut	50	82							8.0	random		0.25	100	upper	17	888	458	0.4842	0.8740	0.4559	344.6
sompy	wingnut	60	100							8.0	random		0.15	100	upper	31	972	511	0.4743	0.9567	0.4767	875.9
sompy	wingnut	50	82							8.0	random		0.25	200	upper	17	888	458	0.4842	0.8740	0.4559	344.5
sompy	wingnut	60	100							8.0	random		0.15	200	upper	31	972	511	0.4743	0.9567	0.4767	875.6
sompy	wingnut	40	60							20.0	pca		0.15	100	upper	7	876	445	0.4920	0.8622	0.4555	200.7
sompy	wingnut	60	100							8.0	random		0.2013	100	upper	31	972	511	0.4743	0.9567	0.4767	870.2
sompy	wingnut	40	60							20.0	pca		0.15	200	upper	7	876	445	0.4920	0.8622	0.4555	200.7
sompy	wingnut	60	100							8.0	random		0.2013	200	upper	31	972	511	0.4743	0.9567	0.4767	874.4
sompy	wingnut	60	100							8.0	random		0.25	100	upper	31	972	511	0.4743	0.9567	0.4767	873.4
sompy	wingnut	40	60							20.0	pca		0.2013	100	upper	7	876	445	0.4920	0.8622	0.4555	201.9
sompy	wingnut	50	82							20.0	pca		0.15	100	upper	19	878	453	0.4841	0.8642	0.4529	749.8
sompy	wingnut	60	100							8.0	random		0.25	200	upper	31	972	511	0.4743	0.9567	0.4767	877.0
sompy	wingnut	50	82							20.0	pca		0.15	200	upper	17	874	451	0.4840	0.8602	0.4517	747.4
sompy	wingnut	40	60							20.0	pca		0.2013	200	upper	7	876	445	0.4920	0.8622	0.4555	199.0
sompy	wingnut	40	60							20.0	pca		0.25	100	upper	7	876	445	0.4920	0.8622	0.4555	199.6
sompy	wingnut	50	82							20.0	pca		0.2013	100	upper	19	878	453	0.4841	0.8642	0.4529	750.0
sompy	wingnut	50	82							20.0	pca		0.2013	200	upper	17	874	451	0.4840	0.8602	0.4517	753.3
sompy	wingnut	40	60							20.0	pca		0.25	200	upper	7	876	445	0.4920	0.8622	0.4555	201.5
sompy	wingnut	50	82							20.0	pca		0.25	100	upper	19	878	453	0.4841	0.8642	0.4529	753.8
sompy	wingnut	50	82							20.0	pca		0.25	200	upper	17	874	451	0.4840	0.8602	0.4517	756.7
sompy	wingnut	60	100							20.0	pca		0.15	100	upper	31	968	507	0.4762	0.9528	0.4763	1913.5
sompy	wingnut	40	60							20.0	random		0.15	100	upper	1	973	486	0.5005	0.9577	0.6375	226.3
sompy	wingnut	60	100							20.0	pca		0.15	200	upper	31	968	507	0.4762	0.9528	0.4763	1907.3
sompy	wingnut	40	60							20.0	random		0.15	200	upper	1	975	487	0.5005	0.9596	0.6381	225.4
sompy	wingnut	50	82							20.0	random		0.15	100	upper	13	908	469	0.4835	0.8937	0.4615	853.7
sompy	wingnut	60	100							20.0	pca		0.2013	100	upper	31	968	507	0.4762	0.9528	0.4763	1914.3
sompy	wingnut	60	100							20.0	pca		0.2013	200	upper	31	968	507	0.4762	0.9528	0.4763	1914.7
sompy	wingnut	40	60							20.0	random		0.2013	100	upper	1	973	486	0.5005	0.9577	0.6375	228.2
sompy	wingnut	50	82							20.0	random		0.15	200	upper	13	906	468	0.4834	0.8917	0.4609	859.6
sompy	wingnut	60	100							20.0	pca		0.25	100	upper	31	968	507	0.4762	0.9528	0.4763	1912.2
sompy	wingnut	40	60							20.0	random		0.2013	200	upper	1	975	487	0.5005	0.9596	0.6381	227.9
sompy	wingnut	50	82							20.0	random		0.2013	100	upper	13	908	469	0.4835	0.8937	0.4615	857.4
sompy	wingnut	60	100							20.0	pca		0.25	200	upper	31	968	507	0.4762	0.9528	0.4763	1915.0
sompy	wingnut	40	60							20.0	random		0.25	100	upper	1	973	486	0.5005	0.9577	0.6375	227.8
sompy	wingnut	50	82							20.0	random		0.2013	200	upper	13	906	468	0.4834	0.8917	0.4609	860.1
sompy	wingnut	40	60							20.0	random		0.25	200	upper	1	975	487	0.5005	0.9596	0.6381	227.7
sompy	wingnut	50	82							20.0	random		0.25	100	upper	13	908	469	0.4835	0.8937	0.4615	856.1
sompy	wingnut	60	100							20.0	random		0.15	100	upper	31	966	515	0.4669	0.9508	0.4720	2174.2
sompy	wingnut	50	82							20.0	random		0.25	200	upper	13	906	468	0.4834	0.8917	0.4609	793.5
sompy	wingnut	60	100							20.0	random		0.15	200	upper	31	964	514	0.4668	0.9488	0.4714	2092.2
sompy	wingnut	60	100							20.0	random		0.2013	100	upper	31	966	515	0.4669	0.9508	0.4720	2025.1
sompy	wingnut	60	100							20.0	random		0.2013	200	upper	31	964	514	0.4668	0.9488	0.4714	1918.0
sompy	wingnut	60	100							20.0	random		0.25	100	upper	31	966	515	0.4669	0.9508	0.4720	1777.0
sompy	wingnut	60	100							20.0	random		0.25	200	upper	31	964	514	0.4668	0.9488	0.4714	1666.0
