backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
intrasom	chainlink	60	100		30							planar	0.15	100	upper	2	994	455	0.5423	0.9940	0.7151	39.9
intrasom	chainlink	50	82		30							planar	0.15	200	upper	1	994	496	0.5010	0.9940	0.5986	19.7
intrasom	chainlink	40	60		30							planar	0.15	200	upper	3	992	361	0.6361	0.9920	0.8520	6.9
intrasom	chainlink	60	100		30							planar	0.15	200	upper	2	993	454	0.5428	0.9930	0.7150	40.7
intrasom	chainlink	50	82		30							planar	0.2013	100	upper	1	994	496	0.5010	0.9940	0.5986	19.6
intrasom	chainlink	40	60		30							planar	0.2013	100	upper	3	994	362	0.6358	0.9940	0.8525	6.8
intrasom	chainlink	60	100		30							planar	0.2013	100	upper	2	994	455	0.5423	0.9940	0.7151	40.8
intrasom	chainlink	50	82		30							planar	0.2013	200	upper	1	994	496	0.5010	0.9940	0.5986	20.5
intrasom	chainlink	40	60		30							planar	0.2013	200	upper	3	992	361	0.6361	0.9920	0.8520	7.1
intrasom	chainlink	60	100		30							planar	0.2013	200	upper	2	993	454	0.5428	0.9930	0.7150	42.5
intrasom	chainlink	50	82		30							planar	0.25	100	upper	1	994	496	0.5010	0.9940	0.5986	20.6
intrasom	chainlink	40	60		30							planar	0.25	100	upper	3	994	362	0.6358	0.9940	0.8525	6.9
intrasom	chainlink	60	100		30							planar	0.25	100	upper	2	994	455	0.5423	0.9940	0.7151	40.0
intrasom	chainlink	50	82		30							planar	0.25	200	upper	1	994	496	0.5010	0.9940	0.5986	19.5
intrasom	chainlink	40	60		30							planar	0.25	200	upper	3	992	361	0.6361	0.9920	0.8520	7.1
intrasom	chainlink	60	100		30							planar	0.25	200	upper	2	993	454	0.5428	0.9930	0.7150	40.9
intrasom	chainlink	50	82		80							toroid	0.15	100	upper	8	997	349	0.6499	0.9970	0.5591	8.2
intrasom	chainlink	40	60		80							toroid	0.15	100	upper	5	994	491	0.5060	0.9940	0.6006	3.0
intrasom	chainlink	60	100		80							toroid	0.15	100	upper	8	995	302	0.6965	0.9950	0.5771	15.2
intrasom	chainlink	50	82		80							toroid	0.15	200	upper	8	996	348	0.6506	0.9960	0.5590	8.4
intrasom	chainlink	40	60		80							toroid	0.15	200	upper	5	994	491	0.5060	0.9940	0.6006	3.3
intrasom	chainlink	60	100		80							toroid	0.15	200	upper	8	995	302	0.6965	0.9950	0.5771	15.4
intrasom	chainlink	50	82		80							toroid	0.2013	100	upper	8	997	349	0.6499	0.9970	0.5591	8.4
intrasom	chainlink	40	60		80							toroid	0.2013	100	upper	5	994	491	0.5060	0.9940	0.6006	3.1
intrasom	chainlink	60	100		80							toroid	0.2013	100	upper	8	995	302	0.6965	0.9950	0.5771	15.3
intrasom	chainlink	50	82		80							toroid	0.2013	200	upper	8	996	348	0.6506	0.9960	0.5590	8.4
intrasom	chainlink	40	60		80							toroid	0.2013	200	upper	5	994	491	0.5060	0.9940	0.6006	3.2
intrasom	chainlink	60	100		80							toroid	0.2013	200	upper	8	995	302	0.6965	0.9950	0.5771	16.0
intrasom	chainlink	50	82		80							toroid	0.25	100	upper	8	997	349	0.6499	0.9970	0.5591	8.5
intrasom	chainlink	40	60		80							toroid	0.25	100	upper	5	994	491	0.5060	0.9940	0.6006	3.3
intrasom	chainlink	60	100		80							toroid	0.25	100	upper	8	995	302	0.6965	0.9950	0.5771	15.5
intrasom	chainlink	50	82		80							toroid	0.25	200	upper	8	996	348	0.6506	0.9960	0.5590	8.7
intrasom	chainlink	40	60		80							toroid	0.25	200	upper	5	994	491	0.5060	0.9940	0.6006	3.3
intrasom	chainlink	60	100		80							toroid	0.25	200	upper	8	995	302	0.6965	0.9950	0.5771	15.4
intrasom	chainlink	50	82		80							planar	0.15	100	upper	3	988	332	0.6640	0.9880	0.8620	23.3
intrasom	chainlink	40	60		80							planar	0.15	100	upper	3	854	192	0.7752	0.8540	0.8663	8.7
intrasom	chainlink	60	100		80							planar	0.15	100	upper	1	998	498	0.5010	0.9980	0.5998	49.2
intrasom	chainlink	50	82		80							planar	0.15	200	upper	3	988	332	0.6640	0.9880	0.8620	26.1
intrasom	chainlink	40	60		80							planar	0.15	200	upper	3	853	192	0.7749	0.8530	0.8659	9.8
intrasom	chainlink	60	100		80							planar	0.15	200	upper	1	998	498	0.5010	0.9980	0.5998	51.9
intrasom	chainlink	50	82		80							planar	0.2013	100	upper	3	988	332	0.6640	0.9880	0.8620	24.0
intrasom	chainlink	40	60		80							planar	0.2013	100	upper	3	854	192	0.7752	0.8540	0.8663	8.8
intrasom	chainlink	60	100		80							planar	0.2013	100	upper	1	998	498	0.5010	0.9980	0.5998	49.2
intrasom	chainlink	50	82		80							planar	0.2013	200	upper	3	988	332	0.6640	0.9880	0.8620	25.4
intrasom	chainlink	40	60		80							planar	0.2013	200	upper	3	853	192	0.7749	0.8530	0.8659	9.1
intrasom	chainlink	60	100		80							planar	0.2013	200	upper	1	998	498	0.5010	0.9980	0.5998	49.6
intrasom	chainlink	50	82		80							planar	0.25	100	upper	3	988	332	0.6640	0.9880	0.8620	25.0
intrasom	chainlink	40	60		80							planar	0.25	100	upper	3	854	192	0.7752	0.8540	0.8663	8.3
intrasom	chainlink	60	100		80							planar	0.25	100	upper	1	998	498	0.5010	0.9980	0.5998	50.3
intrasom	chainlink	50	82		80							planar	0.25	200	upper	3	988	332	0.6640	0.9880	0.8620	24.7
intrasom	chainlink	40	60		80							planar	0.25	200	upper	3	853	192	0.7749	0.8530	0.8659	9.1
intrasom	chainlink	60	100		80							planar	0.25	200	upper	1	998	498	0.5010	0.9980	0.5998	48.6
