backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
torchsom	chainlink	60	100		50	8.0	0.3		32				0.2013	100	upper	5	990	284	0.7131	0.9900	0.6823	3.5
torchsom	chainlink	50	82		50	8.0	0.3		32				0.2013	200	upper	2	999	466	0.5335	0.9990	0.7131	2.7
torchsom	chainlink	40	60		50	8.0	0.3		32				0.2013	200	upper	4	958	244	0.7453	0.9580	0.7855	1.7
torchsom	chainlink	60	100		50	8.0	0.3		32				0.2013	200	upper	5	988	284	0.7126	0.9880	0.6814	3.9
torchsom	chainlink	50	82		50	8.0	0.3		32				0.25	100	upper	2	999	466	0.5335	0.9990	0.7131	2.5
torchsom	chainlink	40	60		50	8.0	0.3		32				0.25	100	upper	4	962	244	0.7464	0.9620	0.7871	1.6
torchsom	chainlink	60	100		50	8.0	0.3		32				0.25	100	upper	5	990	284	0.7131	0.9900	0.6823	3.5
torchsom	chainlink	50	82		50	8.0	0.3		32				0.25	200	upper	2	999	466	0.5335	0.9990	0.7131	2.8
torchsom	chainlink	40	60		50	8.0	0.3		32				0.25	200	upper	4	958	244	0.7453	0.9580	0.7855	1.7
torchsom	chainlink	60	100		50	8.0	0.3		32				0.25	200	upper	5	988	284	0.7126	0.9880	0.6814	3.9
torchsom	chainlink	50	82		50	8.0	0.5		32				0.15	100	upper	2	999	472	0.5275	0.9990	0.7107	2.5
torchsom	chainlink	40	60		50	8.0	0.5		32				0.15	100	upper	3	974	246	0.7474	0.9740	0.8912	1.6
torchsom	chainlink	60	100		50	8.0	0.5		32				0.15	100	upper	3	995	466	0.5317	0.9950	0.8112	3.5
torchsom	chainlink	50	82		50	8.0	0.5		32				0.15	200	upper	2	999	472	0.5275	0.9990	0.7107	2.8
torchsom	chainlink	40	60		50	8.0	0.5		32				0.15	200	upper	3	976	246	0.7480	0.9760	0.8920	1.7
torchsom	chainlink	60	100		50	8.0	0.5		32				0.15	200	upper	3	995	466	0.5317	0.9950	0.8112	3.9
torchsom	chainlink	50	82		50	8.0	0.5		32				0.2013	100	upper	2	999	472	0.5275	0.9990	0.7107	2.5
torchsom	chainlink	40	60		50	8.0	0.5		32				0.2013	100	upper	3	974	246	0.7474	0.9740	0.8912	1.6
torchsom	chainlink	60	100		50	8.0	0.5		32				0.2013	100	upper	3	995	466	0.5317	0.9950	0.8112	3.6
torchsom	chainlink	50	82		50	8.0	0.5		32				0.2013	200	upper	2	999	472	0.5275	0.9990	0.7107	2.8
torchsom	chainlink	40	60		50	8.0	0.5		32				0.2013	200	upper	3	976	246	0.7480	0.9760	0.8920	1.7
torchsom	chainlink	60	100		50	8.0	0.5		32				0.2013	200	upper	3	995	466	0.5317	0.9950	0.8112	3.9
torchsom	chainlink	50	82		50	8.0	0.5		32				0.25	100	upper	2	999	472	0.5275	0.9990	0.7107	2.6
torchsom	chainlink	40	60		50	8.0	0.5		32				0.25	100	upper	3	974	246	0.7474	0.9740	0.8912	1.6
torchsom	chainlink	60	100		50	8.0	0.5		32				0.25	100	upper	3	995	466	0.5317	0.9950	0.8112	3.5
