backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
intrasom	wingnut	40	60		30							toroid	0.25	100	upper	27	578	299	0.4827	0.5689	0.3637	1.7
intrasom	wingnut	60	100		30							toroid	0.25	100	upper	3	956	478	0.5000	0.9409	0.6323	7.8
intrasom	wingnut	50	82		30							toroid	0.25	200	upper	13	856	434	0.4930	0.8425	0.4500	4.4
intrasom	wingnut	40	60		30							toroid	0.25	200	upper	27	574	297	0.4826	0.5650	0.3625	1.7
intrasom	wingnut	60	100		30							toroid	0.25	200	upper	3	954	477	0.5000	0.9390	0.6317	8.4
intrasom	wingnut	50	82		30							planar	0.15	100	upper	41	812	437	0.4618	0.7992	0.4245	19.0
intrasom	wingnut	40	60		30							planar	0.15	100	upper	15	794	406	0.4887	0.7815	0.4299	6.6
intrasom	wingnut	60	100		30							planar	0.15	100	upper	29	976	503	0.4846	0.9606	0.4820	39.8
intrasom	wingnut	50	82		30							planar	0.15	200	upper	45	798	435	0.4549	0.7854	0.4176	19.3
intrasom	wingnut	40	60		30							planar	0.15	200	upper	17	786	405	0.4847	0.7736	0.4260	6.8
intrasom	wingnut	60	100		30							planar	0.15	200	upper	25	982	502	0.4888	0.9665	0.4855	40.2
intrasom	wingnut	50	82		30							planar	0.2013	100	upper	41	812	437	0.4618	0.7992	0.4245	19.1
intrasom	wingnut	40	60		30							planar	0.2013	100	upper	15	794	406	0.4887	0.7815	0.4299	6.7
intrasom	wingnut	60	100		30							planar	0.2013	100	upper	29	976	503	0.4846	0.9606	0.4820	39.7
intrasom	wingnut	50	82		30							planar	0.2013	200	upper	45	798	435	0.4549	0.7854	0.4176	19.5
intrasom	wingnut	40	60		30							planar	0.2013	200	upper	17	786	405	0.4847	0.7736	0.4260	6.8
intrasom	wingnut	60	100		30							planar	0.2013	200	upper	25	982	502	0.4888	0.9665	0.4855	40.0
intrasom	wingnut	50	82		30							planar	0.25	100	upper	41	812	437	0.4618	0.7992	0.4245	19.2
intrasom	wingnut	40	60		30							planar	0.25	100	upper	15	794	406	0.4887	0.7815	0.4299	6.7
intrasom	wingnut	60	100		30							planar	0.25	100	upper	29	976	503	0.4846	0.9606	0.4820	39.9
intrasom	wingnut	50	82		30							planar	0.25	200	upper	45	798	435	0.4549	0.7854	0.4176	19.3
intrasom	wingnut	40	60		30							planar	0.25	200	upper	17	786	405	0.4847	0.7736	0.4260	6.8
intrasom	wingnut	60	100		30							planar	0.25	200	upper	25	982	502	0.4888	0.9665	0.4855	40.0
intrasom	wingnut	50	82		80							toroid	0.15	100	upper	7	906	455	0.4978	0.8917	0.4666	8.3
intrasom	wingnut	40	60		80							toroid	0.15	100	upper	29	632	325	0.4858	0.6220	0.3809	3.1
intrasom	wingnut	60	100		80							toroid	0.15	100	upper	37	842	441	0.4762	0.8287	0.4391	15.3
intrasom	wingnut	50	82		80							toroid	0.15	200	upper	9	900	455	0.4944	0.8858	0.4635	8.4
intrasom	wingnut	40	60		80							toroid	0.15	200	upper	21	610	311	0.4902	0.6004	0.3762	3.3
intrasom	wingnut	60	100		80							toroid	0.15	200	upper	37	840	440	0.4762	0.8268	0.4385	15.4
intrasom	wingnut	50	82		80							toroid	0.2013	100	upper	7	906	455	0.4978	0.8917	0.4666	8.2
intrasom	wingnut	40	60		80							toroid	0.2013	100	upper	29	632	325	0.4858	0.6220	0.3809	3.1
intrasom	wingnut	60	100		80							toroid	0.2013	100	upper	37	842	441	0.4762	0.8287	0.4391	15.0
intrasom	wingnut	50	82		80							toroid	0.2013	200	upper	9	900	455	0.4944	0.8858	0.4635	8.5
intrasom	wingnut	40	60		80							toroid	0.2013	200	upper	21	610	311	0.4902	0.6004	0.3762	3.2
intrasom	wingnut	60	100		80							toroid	0.2013	200	upper	37	840	440	0.4762	0.8268	0.4385	15.3
intrasom	wingnut	50	82		80							toroid	0.25	100	upper	7	906	455	0.4978	0.8917	0.4666	8.3
intrasom	wingnut	40	60		80							toroid	0.25	100	upper	29	632	325	0.4858	0.6220	0.3809	3.1
intrasom	wingnut	60	100		80							toroid	0.25	100	upper	37	842	441	0.4762	0.8287	0.4391	15.3
intrasom	wingnut	50	82		80							toroid	0.25	200	upper	9	900	455	0.4944	0.8858	0.4635	8.5
intrasom	wingnut	40	60		80							toroid	0.25	200	upper	21	610	311	0.4902	0.6004	0.3762	3.3
intrasom	wingnut	60	100		80							toroid	0.25	200	upper	37	840	440	0.4762	0.8268	0.4385	15.6
intrasom	wingnut	50	82		80							planar	0.15	100	upper	11	966	489	0.4938	0.9508	0.4828	22.9
intrasom	wingnut	40	60		80							planar	0.15	100	upper	11	854	435	0.4906	0.8406	0.4484	8.2
intrasom	wingnut	60	100		80							planar	0.15	100	upper	13	1000	506	0.4940	0.9843	0.4929	47.0
intrasom	wingnut	50	82		80							planar	0.15	200	upper	11	964	488	0.4938	0.9488	0.4822	23.2
intrasom	wingnut	40	60		80							planar	0.15	200	upper	11	850	433	0.4906	0.8366	0.4472	8.2
intrasom	wingnut	60	100		80							planar	0.15	200	upper	13	998	505	0.4940	0.9823	0.4923	47.1
intrasom	wingnut	50	82		80							planar	0.2013	100	upper	11	966	489	0.4938	0.9508	0.4828	23.4
intrasom	wingnut	40	60		80							planar	0.2013	100	upper	11	854	435	0.4906	0.8406	0.4484	8.3
intrasom	wingnut	60	100		80							planar	0.2013	100	upper	13	1000	506	0.4940	0.9843	0.4929	47.8
intrasom	wingnut	50	82		80							planar	0.2013	200	upper	11	964	488	0.4938	0.9488	0.4822	23.3
intrasom	wingnut	40	60		80							planar	0.2013	200	upper	11	850	433	0.4906	0.8366	0.4472	8.3
intrasom	wingnut	60	100		80							planar	0.2013	200	upper	13	998	505	0.4940	0.9823	0.4923	47.3
intrasom	wingnut	50	82		80							planar	0.25	100	upper	11	966	489	0.4938	0.9508	0.4828	23.1
intrasom	wingnut	40	60		80							planar	0.25	100	upper	11	854	435	0.4906	0.8406	0.4484	8.2
intrasom	wingnut	60	100		80							planar	0.25	100	upper	13	1000	506	0.4940	0.9843	0.4929	47.3
intrasom	wingnut	50	82		80							planar	0.25	200	upper	11	964	488	0.4938	0.9488	0.4822	23.2
intrasom	wingnut	40	60		80							planar	0.25	200	upper	11	850	433	0.4906	0.8366	0.4472	8.2
intrasom	wingnut	60	100		80							planar	0.25	200	upper	13	998	505	0.4940	0.9823	0.4923	49.3
