backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
sompy	twodiamonds	40	50							8.0	random		0.2013	100	upper	2	667	326	0.5112	0.8337	0.7546	47.2
sompy	twodiamonds	30	40							8.0	random		0.2013	100	upper	2	565	279	0.5062	0.7063	0.7144	14.0
sompy	twodiamonds	50	60							8.0	random		0.2013	100	upper	8	714	357	0.5000	0.8925	0.4677	136.9
sompy	twodiamonds	40	50							8.0	random		0.2013	200	upper	4	650	316	0.5138	0.8125	0.4493	47.8
sompy	twodiamonds	30	40							8.0	random		0.2013	200	upper	4	558	258	0.5376	0.6975	0.4243	13.9
sompy	twodiamonds	50	60							8.0	random		0.2013	200	upper	9	711	356	0.4993	0.8888	0.4663	136.6
sompy	twodiamonds	40	50							8.0	random		0.25	100	upper	2	667	326	0.5112	0.8337	0.7546	47.1
sompy	twodiamonds	30	40							8.0	random		0.25	100	upper	2	565	279	0.5062	0.7063	0.7144	14.0
sompy	twodiamonds	50	60							8.0	random		0.25	100	upper	8	714	357	0.5000	0.8925	0.4677	137.6
sompy	twodiamonds	40	50							8.0	random		0.25	200	upper	4	650	316	0.5138	0.8125	0.4493	48.5
sompy	twodiamonds	30	40							8.0	random		0.25	200	upper	4	558	258	0.5376	0.6975	0.4243	13.4
sompy	twodiamonds	50	60							8.0	random		0.25	200	upper	9	711	356	0.4993	0.8888	0.4663	135.7
sompy	twodiamonds	40	50							20.0	pca		0.15	100	upper	1	750	375	0.5000	0.9375	0.6312	109.5
sompy	twodiamonds	30	40							20.0	pca		0.15	100	upper	1	717	354	0.5063	0.8962	0.6214	29.9
sompy	twodiamonds	50	60							20.0	pca		0.15	100	upper	2	757	373	0.5073	0.9463	0.7868	289.8
sompy	twodiamonds	40	50							20.0	pca		0.15	200	upper	3	735	365	0.5034	0.9187	0.6270	102.3
sompy	twodiamonds	30	40							20.0	pca		0.15	200	upper	1	717	354	0.5063	0.8962	0.6214	30.2
sompy	twodiamonds	50	60							20.0	pca		0.15	200	upper	2	756	373	0.5066	0.9450	0.7861	295.7
sompy	twodiamonds	40	50							20.0	pca		0.2013	100	upper	1	750	375	0.5000	0.9375	0.6312	102.3
sompy	twodiamonds	30	40							20.0	pca		0.2013	100	upper	1	717	354	0.5063	0.8962	0.6214	29.3
sompy	twodiamonds	50	60							20.0	pca		0.2013	100	upper	2	757	373	0.5073	0.9463	0.7868	287.0
sompy	twodiamonds	40	50							20.0	pca		0.2013	200	upper	3	735	365	0.5034	0.9187	0.6270	105.0
sompy	twodiamonds	30	40							20.0	pca		0.2013	200	upper	1	717	354	0.5063	0.8962	0.6214	31.0
sompy	twodiamonds	50	60							20.0	pca		0.2013	200	upper	2	756	373	0.5066	0.9450	0.7861	286.3
sompy	twodiamonds	40	50							20.0	pca		0.25	100	upper	1	750	375	0.5000	0.9375	0.6312	102.0
sompy	twodiamonds	30	40							20.0	pca		0.25	100	upper	1	717	354	0.5063	0.8962	0.6214	29.7
sompy	twodiamonds	50	60							20.0	pca		0.25	100	upper	2	757	373	0.5073	0.9463	0.7868	289.9
sompy	twodiamonds	40	50							20.0	pca		0.25	200	upper	3	735	365	0.5034	0.9187	0.6270	105.6
sompy	twodiamonds	30	40							20.0	pca		0.25	200	upper	1	717	354	0.5063	0.8962	0.6214	30.9
sompy	twodiamonds	50	60							20.0	pca		0.25	200	upper	2	756	373	0.5066	0.9450	0.7861	283.5
sompy	twodiamonds	40	50							20.0	random		0.15	100	upper	4	648	317	0.5108	0.8100	0.4473	116.8
sompy	twodiamonds	30	40							20.0	random		0.15	100	upper	1	598	292	0.5117	0.7475	0.5789	33.3
sompy	twodiamonds	50	60							20.0	random		0.15	100	upper	8	714	357	0.5000	0.8925	0.4677	320.7
sompy	twodiamonds	40	50							20.0	random		0.15	200	upper	3	645	315	0.5116	0.8063	0.5965	116.9
sompy	twodiamonds	30	40							20.0	random		0.15	200	upper	1	608	295	0.5148	0.7600	0.5839	34.6
sompy	twodiamonds	50	60							20.0	random		0.15	200	upper	9	711	356	0.4993	0.8888	0.4663	324.1
sompy	twodiamonds	40	50							20.0	random		0.2013	100	upper	4	648	317	0.5108	0.8100	0.4473	115.6
sompy	twodiamonds	30	40							20.0	random		0.2013	100	upper	1	598	292	0.5117	0.7475	0.5789	33.7
sompy	twodiamonds	50	60							20.0	random		0.2013	100	upper	8	714	357	0.5000	0.8925	0.4677	331.3
sompy	twodiamonds	40	50							20.0	random		0.2013	200	upper	3	645	315	0.5116	0.8063	0.5965	120.4
sompy	twodiamonds	30	40							20.0	random		0.2013	200	upper	1	608	295	0.5148	0.7600	0.5839	37.9
sompy	twodiamonds	50	60							20.0	random		0.2013	200	upper	9	711	356	0.4993	0.8888	0.4663	342.7
sompy	twodiamonds	40	50							20.0	random		0.25	100	upper	4	648	317	0.5108	0.8100	0.4473	114.4
sompy	twodiamonds	30	40							20.0	random		0.25	100	upper	1	598	292	0.5117	0.7475	0.5789	30.4
sompy	twodiamonds	50	60							20.0	random		0.25	100	upper	8	714	357	0.5000	0.8925	0.4677	329.1
sompy	twodiamonds	40	50							20.0	random		0.25	200	upper	3	645	315	0.5116	0.8063	0.5965	117.7
sompy	twodiamonds	30	40							20.0	random		0.25	200	upper	1	608	295	0.5148	0.7600	0.5839	31.9
sompy	twodiamonds	50	60							20.0	random		0.25	200	upper	9	711	356	0.4993	0.8888	0.4663	329.7
