backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
minisom	lsun	50	82	50000			0.7	gaussian					0.2013	200	upper	1	243	102	0.5802	0.6015	0.5125	7.3
minisom	lsun	40	60	50000			0.7	gaussian					0.2013	200	upper	4	210	23	0.8905	0.5198	0.7121	4.3
minisom	lsun	60	100	50000			0.7	gaussian					0.2013	200	upper	1	301	143	0.5249	0.7450	0.5335	10.1
minisom	lsun	50	82	50000			0.7	gaussian					0.25	100	upper	1	245	103	0.5796	0.6064	0.5138	7.1
minisom	lsun	40	60	50000			0.7	gaussian					0.25	100	upper	3	225	62	0.7244	0.5569	0.7569	4.3
minisom	lsun	60	100	50000			0.7	gaussian					0.25	100	upper	1	301	143	0.5249	0.7450	0.5335	9.9
minisom	lsun	50	82	50000			0.7	gaussian					0.25	200	upper	1	243	102	0.5802	0.6015	0.5125	7.3
minisom	lsun	40	60	50000			0.7	gaussian					0.25	200	upper	4	210	23	0.8905	0.5198	0.7121	4.3
minisom	lsun	60	100	50000			0.7	gaussian					0.25	200	upper	1	301	143	0.5249	0.7450	0.5335	10.1
minisom	lsun	50	82	50000		15	0.3	gaussian					0.15	100	upper	2	343	153	0.5539	0.8490	0.6763	7.2
minisom	lsun	40	60	50000		15	0.3	gaussian					0.15	100	upper	1	304	146	0.5197	0.7525	0.5336	4.3
minisom	lsun	60	100	50000		15	0.3	gaussian					0.15	100	upper	2	355	159	0.5521	0.8787	0.6845	10.0
minisom	lsun	50	82	50000		15	0.3	gaussian					0.15	200	upper	2	342	152	0.5556	0.8465	0.6762	7.4
minisom	lsun	40	60	50000		15	0.3	gaussian					0.15	200	upper	5	203	56	0.7241	0.5025	0.5404	4.4
minisom	lsun	60	100	50000		15	0.3	gaussian					0.15	200	upper	2	354	159	0.5508	0.8762	0.6832	10.3
minisom	lsun	50	82	50000		15	0.3	gaussian					0.2013	100	upper	2	343	153	0.5539	0.8490	0.6763	7.2
minisom	lsun	40	60	50000		15	0.3	gaussian					0.2013	100	upper	1	304	146	0.5197	0.7525	0.5336	4.3
minisom	lsun	60	100	50000		15	0.3	gaussian					0.2013	100	upper	2	355	159	0.5521	0.8787	0.6845	10.0
minisom	lsun	50	82	50000		15	0.3	gaussian					0.2013	200	upper	2	342	152	0.5556	0.8465	0.6762	7.4
minisom	lsun	40	60	50000		15	0.3	gaussian					0.2013	200	upper	5	203	56	0.7241	0.5025	0.5404	4.4
minisom	lsun	60	100	50000		15	0.3	gaussian					0.2013	200	upper	2	354	159	0.5508	0.8762	0.6832	10.3
minisom	lsun	50	82	50000		15	0.3	gaussian					0.25	100	upper	2	343	153	0.5539	0.8490	0.6763	7.2
minisom	lsun	40	60	50000		15	0.3	gaussian					0.25	100	upper	1	304	146	0.5197	0.7525	0.5336	4.3
minisom	lsun	60	100	50000		15	0.3	gaussian					0.25	100	upper	2	355	159	0.5521	0.8787	0.6845	10.0
minisom	lsun	50	82	50000		15	0.3	gaussian					0.25	200	upper	2	342	152	0.5556	0.8465	0.6762	7.4
minisom	lsun	40	60	50000		15	0.3	gaussian					0.25	200	upper	5	203	56	0.7241	0.5025	0.5404	4.4
minisom	lsun	60	100	50000		15	0.3	gaussian					0.25	200	upper	2	354	159	0.5508	0.8762	0.6832	10.3
minisom	lsun	50	82	50000		15	0.5	gaussian					0.15	100	upper	2	340	152	0.5529	0.8416	0.6737	7.2
minisom	lsun	40	60	50000		15	0.5	gaussian					0.15	100	upper	1	307	147	0.5212	0.7599	0.5364	4.3
minisom	lsun	60	100	50000		15	0.5	gaussian					0.15	100	upper	2	355	165	0.5352	0.8787	0.6777	10.0
minisom	lsun	50	82	50000		15	0.5	gaussian					0.15	200	upper	2	336	149	0.5565	0.8317	0.6721	7.4
minisom	lsun	40	60	50000		15	0.5	gaussian					0.15	200	upper	1	303	145	0.5215	0.7500	0.5336	4.4
minisom	lsun	60	100	50000		15	0.5	gaussian					0.15	200	upper	2	353	163	0.5382	0.8738	0.6774	10.4
minisom	lsun	50	82	50000		15	0.5	gaussian					0.2013	100	upper	2	340	152	0.5529	0.8416	0.6737	7.2
minisom	lsun	40	60	50000		15	0.5	gaussian					0.2013	100	upper	1	307	147	0.5212	0.7599	0.5364	4.3
minisom	lsun	60	100	50000		15	0.5	gaussian					0.2013	100	upper	2	355	165	0.5352	0.8787	0.6777	10.0
minisom	lsun	50	82	50000		15	0.5	gaussian					0.2013	200	upper	2	336	149	0.5565	0.8317	0.6721	7.4
minisom	lsun	40	60	50000		15	0.5	gaussian					0.2013	200	upper	1	303	145	0.5215	0.7500	0.5336	4.4
minisom	lsun	60	100	50000		15	0.5	gaussian					0.2013	200	upper	2	353	163	0.5382	0.8738	0.6774	10.3
minisom	lsun	50	82	50000		15	0.5	gaussian					0.25	100	upper	2	340	152	0.5529	0.8416	0.6737	7.2
minisom	lsun	40	60	50000		15	0.5	gaussian					0.25	100	upper	1	307	147	0.5212	0.7599	0.5364	4.3
minisom	lsun	60	100	50000		15	0.5	gaussian					0.25	100	upper	2	355	165	0.5352	0.8787	0.6777	10.0
minisom	lsun	50	82	50000		15	0.5	gaussian					0.25	200	upper	2	336	149	0.5565	0.8317	0.6721	7.4
minisom	lsun	40	60	50000		15	0.5	gaussian					0.25	200	upper	1	303	145	0.5215	0.7500	0.5336	4.4
minisom	lsun	60	100	50000		15	0.5	gaussian					0.25	200	upper	2	353	163	0.5382	0.8738	0.6774	10.3
minisom	lsun	50	82	50000		15	0.7	gaussian					0.15	100	upper	2	335	148	0.5582	0.8292	0.6720	7.2
minisom	lsun	40	60	50000		15	0.7	gaussian					0.15	100	upper	1	310	149	0.5194	0.7673	0.5379	4.3
minisom	lsun	60	100	50000		15	0.7	gaussian					0.15	100	upper	2	341	160	0.5308	0.8441	0.6655	10.0
minisom	lsun	50	82	50000		15	0.7	gaussian					0.15	200	upper	2	332	145	0.5633	0.8218	0.6718	7.4
minisom	lsun	40	60	50000		15	0.7	gaussian					0.15	200	upper	1	310	149	0.5194	0.7673	0.5379	4.4
minisom	lsun	60	100	50000		15	0.7	gaussian					0.15	200	upper	2	342	161	0.5292	0.8465	0.6657	10.3
minisom	lsun	50	82	50000		15	0.7	gaussian					0.2013	100	upper	2	335	148	0.5582	0.8292	0.6720	7.2
minisom	lsun	40	60	50000		15	0.7	gaussian					0.2013	100	upper	1	310	149	0.5194	0.7673	0.5379	4.3
minisom	lsun	60	100	50000		15	0.7	gaussian					0.2013	100	upper	2	341	160	0.5308	0.8441	0.6655	10.0
minisom	lsun	50	82	50000		15	0.7	gaussian					0.2013	200	upper	2	332	145	0.5633	0.8218	0.6718	7.4
minisom	lsun	40	60	50000		15	0.7	gaussian					0.2013	200	upper	1	310	149	0.5194	0.7673	0.5379	4.4
minisom	lsun	60	100	50000		15	0.7	gaussian					0.2013	200	upper	2	342	161	0.5292	0.8465	0.6657	10.3
minisom	lsun	50	82	50000		15	0.7	gaussian					0.25	100	upper	2	335	148	0.5582	0.8292	0.6720	7.2
minisom	lsun	40	60	50000		15	0.7	gaussian					0.25	100	upper	1	310	149	0.5194	0.7673	0.5379	4.3
minisom	lsun	60	100	50000		15	0.7	gaussian					0.25	100	upper	2	341	160	0.5308	0.8441	0.6655	10.0
minisom	lsun	50	82	50000		15	0.7	gaussian					0.25	200	upper	2	332	145	0.5633	0.8218	0.6718	7.4
minisom	lsun	40	60	50000		15	0.7	gaussian					0.25	200	upper	1	310	149	0.5194	0.7673	0.5379	4.4
minisom	lsun	60	100	50000		15	0.7	gaussian					0.25	200	upper	2	342	161	0.5292	0.8465	0.6657	10.3
minisom	lsun	50	82	50000		25	0.3	gaussian					0.15	100	upper	1	272	130	0.5221	0.6733	0.5108	7.2
minisom	lsun	40	60	50000		25	0.3	gaussian					0.15	100	upper	1	236	111	0.5297	0.5842	0.4871	4.3
minisom	lsun	60	100	50000		25	0.3	gaussian					0.15	100	upper	1	305	144	0.5279	0.7550	0.5376	9.9
minisom	lsun	50	82	50000		25	0.3	gaussian					0.15	200	upper	1	267	127	0.5243	0.6609	0.5080	7.3
minisom	lsun	40	60	50000		25	0.3	gaussian					0.15	200	upper	3	232	67	0.7112	0.5743	0.7568	4.4
minisom	lsun	60	100	50000		25	0.3	gaussian					0.15	200	upper	1	302	141	0.5331	0.7475	0.5375	10.2
