backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
torchsom	twodiamonds	40	50		50	8.0	0.3		32				0.2013	100	upper	1	718	358	0.5014	0.8975	0.6198	1.1
torchsom	twodiamonds	30	40		50	8.0	0.3		32				0.2013	100	upper	1	730	364	0.5014	0.9125	0.6243	0.8
torchsom	twodiamonds	50	60		50	8.0	0.3		32				0.2013	100	upper	1	724	359	0.5041	0.9050	0.6232	1.5
torchsom	twodiamonds	40	50		50	8.0	0.3		32				0.2013	200	upper	1	717	358	0.5007	0.8962	0.6192	1.2
torchsom	twodiamonds	30	40		50	8.0	0.3		32				0.2013	200	upper	1	730	364	0.5014	0.9125	0.6243	0.8
torchsom	twodiamonds	50	60		50	8.0	0.3		32				0.2013	200	upper	1	723	359	0.5035	0.9038	0.6225	1.7
torchsom	twodiamonds	40	50		50	8.0	0.3		32				0.25	100	upper	1	718	358	0.5014	0.8975	0.6198	1.1
torchsom	twodiamonds	30	40		50	8.0	0.3		32				0.25	100	upper	1	730	364	0.5014	0.9125	0.6243	0.8
torchsom	twodiamonds	50	60		50	8.0	0.3		32				0.25	100	upper	1	724	359	0.5041	0.9050	0.6232	1.5
torchsom	twodiamonds	40	50		50	8.0	0.3		32				0.25	200	upper	1	717	358	0.5007	0.8962	0.6192	1.2
torchsom	twodiamonds	30	40		50	8.0	0.3		32				0.25	200	upper	1	730	364	0.5014	0.9125	0.6243	0.8
torchsom	twodiamonds	50	60		50	8.0	0.3		32				0.25	200	upper	1	723	359	0.5035	0.9038	0.6225	1.7
torchsom	twodiamonds	40	50		50	8.0	0.5		32				0.15	100	upper	1	718	358	0.5014	0.8975	0.6198	1.1
torchsom	twodiamonds	30	40		50	8.0	0.5		32				0.15	100	upper	1	722	360	0.5014	0.9025	0.6213	0.8
torchsom	twodiamonds	50	60		50	8.0	0.5		32				0.15	100	upper	1	724	361	0.5014	0.9050	0.6221	1.5
torchsom	twodiamonds	40	50		50	8.0	0.5		32				0.15	200	upper	1	724	361	0.5014	0.9050	0.6221	1.2
torchsom	twodiamonds	30	40		50	8.0	0.5		32				0.15	200	upper	1	720	358	0.5028	0.9000	0.6211	0.8
torchsom	twodiamonds	50	60		50	8.0	0.5		32				0.15	200	upper	1	721	358	0.5035	0.9012	0.6218	1.7
torchsom	twodiamonds	40	50		50	8.0	0.5		32				0.2013	100	upper	1	718	358	0.5014	0.8975	0.6198	1.1
torchsom	twodiamonds	30	40		50	8.0	0.5		32				0.2013	100	upper	1	722	360	0.5014	0.9025	0.6213	0.8
torchsom	twodiamonds	50	60		50	8.0	0.5		32				0.2013	100	upper	1	724	361	0.5014	0.9050	0.6221	1.5
torchsom	twodiamonds	40	50		50	8.0	0.5		32				0.2013	200	upper	1	724	361	0.5014	0.9050	0.6221	1.2
torchsom	twodiamonds	30	40		50	8.0	0.5		32				0.2013	200	upper	1	720	358	0.5028	0.9000	0.6211	0.8
torchsom	twodiamonds	50	60		50	8.0	0.5		32				0.2013	200	upper	1	721	358	0.5035	0.9012	0.6218	1.7
torchsom	twodiamonds	40	50		50	8.0	0.5		32				0.25	100	upper	1	718	358	0.5014	0.8975	0.6198	1.1
torchsom	twodiamonds	30	40		50	8.0	0.5		32				0.25	100	upper	1	722	360	0.5014	0.9025	0.6213	0.8
torchsom	twodiamonds	50	60		50	8.0	0.5		32				0.25	100	upper	1	724	361	0.5014	0.9050	0.6221	1.5
torchsom	twodiamonds	40	50		50	8.0	0.5		32				0.25	200	upper	1	724	361	0.5014	0.9050	0.6221	1.2
torchsom	twodiamonds	30	40		50	8.0	0.5		32				0.25	200	upper	1	720	358	0.5028	0.9000	0.6211	0.8
torchsom	twodiamonds	50	60		50	8.0	0.5		32				0.25	200	upper	1	721	358	0.5035	0.9012	0.6218	1.7
torchsom	twodiamonds	40	50		50	20.0	0.3		32				0.15	100	upper	1	460	223	0.5152	0.5750	0.5286	1.0
torchsom	twodiamonds	30	40		50	20.0	0.3		32				0.15	100	upper	1	535	264	0.5065	0.6687	0.5532	0.7
torchsom	twodiamonds	50	60		50	20.0	0.3		32				0.15	100	upper	1	734	363	0.5054	0.9175	0.6274	1.5
torchsom	twodiamonds	40	50		50	20.0	0.3		32				0.15	200	upper	1	458	221	0.5175	0.5725	0.5287	1.1
torchsom	twodiamonds	30	40		50	20.0	0.3		32				0.15	200	upper	1	535	264	0.5065	0.6687	0.5532	0.8
torchsom	twodiamonds	50	60		50	20.0	0.3		32				0.15	200	upper	1	730	361	0.5055	0.9125	0.6259	1.6
torchsom	twodiamonds	40	50		50	20.0	0.3		32				0.2013	100	upper	1	460	223	0.5152	0.5750	0.5286	1.0
torchsom	twodiamonds	30	40		50	20.0	0.3		32				0.2013	100	upper	1	535	264	0.5065	0.6687	0.5532	0.7
torchsom	twodiamonds	50	60		50	20.0	0.3		32				0.2013	100	upper	1	734	363	0.5054	0.9175	0.6274	1.5
torchsom	twodiamonds	40	50		50	20.0	0.3		32				0.2013	200	upper	1	458	221	0.5175	0.5725	0.5287	1.1
torchsom	twodiamonds	30	40		50	20.0	0.3		32				0.2013	200	upper	1	535	264	0.5065	0.6687	0.5532	0.7
torchsom	twodiamonds	50	60		50	20.0	0.3		32				0.2013	200	upper	1	730	361	0.5055	0.9125	0.6259	1.6
torchsom	twodiamonds	40	50		50	20.0	0.3		32				0.25	100	upper	1	460	223	0.5152	0.5750	0.5286	1.0
torchsom	twodiamonds	30	40		50	20.0	0.3		32				0.25	100	upper	1	535	264	0.5065	0.6687	0.5532	0.7
torchsom	twodiamonds	50	60		50	20.0	0.3		32				0.25	100	upper	1	734	363	0.5054	0.9175	0.6274	1.5
torchsom	twodiamonds	40	50		50	20.0	0.3		32				0.25	200	upper	1	458	221	0.5175	0.5725	0.5287	1.1
torchsom	twodiamonds	30	40		50	20.0	0.3		32				0.25	200	upper	1	535	264	0.5065	0.6687	0.5532	0.8
torchsom	twodiamonds	50	60		50	20.0	0.3		32				0.25	200	upper	1	730	361	0.5055	0.9125	0.6259	1.6
torchsom	twodiamonds	40	50		50	20.0	0.5		32				0.15	100	upper	1	457	220	0.5186	0.5713	0.5288	1.0
torchsom	twodiamonds	30	40		50	20.0	0.5		32				0.15	100	upper	1	496	242	0.5121	0.6200	0.5408	0.7
torchsom	twodiamonds	50	60		50	20.0	0.5		32				0.15	100	upper	1	743	367	0.5061	0.9287	0.6310	1.5
torchsom	twodiamonds	40	50		50	20.0	0.5		32				0.15	200	upper	1	451	218	0.5166	0.5637	0.5258	1.1
torchsom	twodiamonds	30	40		50	20.0	0.5		32				0.15	200	upper	1	493	239	0.5152	0.6162	0.5410	0.7
torchsom	twodiamonds	50	60		50	20.0	0.5		32				0.15	200	upper	1	737	364	0.5061	0.9213	0.6288	1.6
torchsom	twodiamonds	40	50		50	20.0	0.5		32				0.2013	100	upper	1	457	220	0.5186	0.5713	0.5288	1.1
torchsom	twodiamonds	30	40		50	20.0	0.5		32				0.2013	100	upper	1	496	242	0.5121	0.6200	0.5408	0.7
torchsom	twodiamonds	50	60		50	20.0	0.5		32				0.2013	100	upper	1	743	367	0.5061	0.9287	0.6310	1.5
torchsom	twodiamonds	40	50		50	20.0	0.5		32				0.2013	200	upper	1	451	218	0.5166	0.5637	0.5258	1.1
torchsom	twodiamonds	30	40		50	20.0	0.5		32				0.2013	200	upper	1	493	239	0.5152	0.6162	0.5410	0.7
torchsom	twodiamonds	50	60		50	20.0	0.5		32				0.2013	200	upper	1	737	364	0.5061	0.9213	0.6288	1.6
torchsom	twodiamonds	40	50		50	20.0	0.5		32				0.25	100	upper	1	457	220	0.5186	0.5713	0.5288	1.0
torchsom	twodiamonds	30	40		50	20.0	0.5		32				0.25	100	upper	1	496	242	0.5121	0.6200	0.5408	0.7
torchsom	twodiamonds	50	60		50	20.0	0.5		32				0.25	100	upper	1	743	367	0.5061	0.9287	0.6310	1.5
