backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
torchsom	atom	50	82		150	8.0	0.3		32				0.2013	200	upper	1	800	400	0.5000	1.0000	0.6500	5.4
torchsom	atom	50	82		150	8.0	0.3		32				0.25	100	upper	1	800	400	0.5000	1.0000	0.6500	5.1
torchsom	atom	50	82		150	8.0	0.3		32				0.25	200	upper	1	800	400	0.5000	1.0000	0.6500	5.3
torchsom	atom	50	82		150	8.0	0.5		32				0.15	100	upper	1	800	400	0.5000	1.0000	0.6500	5.1
torchsom	atom	50	82		150	8.0	0.5		32				0.15	200	upper	1	800	400	0.5000	1.0000	0.6500	5.4
torchsom	atom	50	82		150	8.0	0.5		32				0.2013	100	upper	1	800	400	0.5000	1.0000	0.6500	5.3
torchsom	atom	50	82		150	8.0	0.5		32				0.2013	200	upper	1	800	400	0.5000	1.0000	0.6500	5.3
torchsom	atom	50	82		150	8.0	0.5		32				0.25	100	upper	1	800	400	0.5000	1.0000	0.6500	5.1
torchsom	atom	50	82		150	8.0	0.5		32				0.25	200	upper	1	800	400	0.5000	1.0000	0.6500	5.4
torchsom	atom	50	82		150	20.0	0.3		32				0.15	100	upper	1	702	303	0.5684	0.8775	0.6406	5.2
torchsom	atom	50	82		150	20.0	0.3		32				0.15	200	upper	1	701	302	0.5692	0.8762	0.6405	5.4
torchsom	atom	50	82		150	20.0	0.3		32				0.2013	100	upper	1	702	303	0.5684	0.8775	0.6406	5.1
torchsom	atom	50	82		150	20.0	0.3		32				0.2013	200	upper	1	701	302	0.5692	0.8762	0.6405	5.5
torchsom	atom	50	82		150	20.0	0.3		32				0.25	100	upper	1	702	303	0.5684	0.8775	0.6406	5.3
torchsom	atom	50	82		150	20.0	0.3		32				0.25	200	upper	1	701	302	0.5692	0.8762	0.6405	5.5
torchsom	atom	50	82		150	20.0	0.5		32				0.15	100	upper	1	696	296	0.5747	0.8700	0.6409	5.5
torchsom	atom	50	82		150	20.0	0.5		32				0.15	200	upper	1	696	296	0.5747	0.8700	0.6409	5.3
torchsom	atom	50	82		150	20.0	0.5		32				0.2013	100	upper	1	696	296	0.5747	0.8700	0.6409	5.2
torchsom	atom	50	82		150	20.0	0.5		32				0.2013	200	upper	1	696	296	0.5747	0.8700	0.6409	5.6
torchsom	atom	50	82		150	20.0	0.5		32				0.25	100	upper	1	696	296	0.5747	0.8700	0.6409	5.5
torchsom	atom	50	82		150	20.0	0.5		32				0.25	200	upper	1	696	296	0.5747	0.8700	0.6409	5.5
torchsom	atom	50	82		400	1.0	0.3		32				0.15	100	upper	19	12	4	0.6667	0.0150	0.2712	13.5
torchsom	atom	50	82		400	1.0	0.3		32				0.15	200	upper	21	8	3	0.6250	0.0100	0.2530	13.9
torchsom	atom	50	82		400	1.0	0.3		32				0.2013	100	upper	19	12	4	0.6667	0.0150	0.2712	14.0
torchsom	atom	50	82		400	1.0	0.3		32				0.2013	200	upper	21	8	3	0.6250	0.0100	0.2530	13.8
torchsom	atom	50	82		400	1.0	0.3		32				0.25	100	upper	19	12	4	0.6667	0.0150	0.2712	13.6
torchsom	atom	50	82		400	1.0	0.3		32				0.25	200	upper	21	8	3	0.6250	0.0100	0.2530	14.1
torchsom	atom	50	82		400	1.0	0.5		32				0.15	100	upper	13	98	74	0.2449	0.1225	0.1347	13.5
torchsom	atom	50	82		400	1.0	0.5		32				0.15	200	upper	14	41	30	0.2683	0.0512	0.1227	14.5
torchsom	atom	50	82		400	1.0	0.5		32				0.2013	100	upper	13	98	74	0.2449	0.1225	0.1347	14.1
torchsom	atom	50	82		400	1.0	0.5		32				0.2013	200	upper	14	41	30	0.2683	0.0512	0.1227	14.0
torchsom	atom	50	82		400	1.0	0.5		32				0.25	100	upper	13	98	74	0.2449	0.1225	0.1347	13.9
torchsom	atom	50	82		400	1.0	0.5		32				0.25	200	upper	14	41	30	0.2683	0.0512	0.1227	14.1
torchsom	atom	50	82		400	8.0	0.3		32				0.15	100	upper	1	800	400	0.5000	1.0000	0.6500	13.6
torchsom	atom	50	82		400	8.0	0.3		32				0.15	200	upper	1	800	400	0.5000	1.0000	0.6500	13.6
torchsom	atom	50	82		400	8.0	0.3		32				0.2013	100	upper	1	800	400	0.5000	1.0000	0.6500	13.3
torchsom	atom	50	82		400	8.0	0.3		32				0.2013	200	upper	1	800	400	0.5000	1.0000	0.6500	13.6
torchsom	atom	50	82		400	8.0	0.3		32				0.25	100	upper	1	800	400	0.5000	1.0000	0.6500	13.4
