backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
minisom	chainlink_u	50	82	50000		25	0.5	gaussian					0.15	100	upper	2	883	282	0.6806	0.8830	0.8372	7.8
minisom	chainlink_u	50	82	50000		25	0.5	gaussian					0.15	200	upper	2	883	282	0.6806	0.8830	0.8372	7.9
minisom	chainlink_u	50	82	50000		25	0.5	gaussian					0.2013	100	upper	2	883	282	0.6806	0.8830	0.8372	7.8
minisom	chainlink_u	50	82	50000		25	0.5	gaussian					0.2013	200	upper	2	883	282	0.6806	0.8830	0.8372	7.9
minisom	chainlink_u	50	82	50000		25	0.5	gaussian					0.25	100	upper	2	883	282	0.6806	0.8830	0.8372	7.7
minisom	chainlink_u	50	82	50000		25	0.5	gaussian					0.25	200	upper	2	883	282	0.6806	0.8830	0.8372	7.9
minisom	chainlink_u	50	82	50000		25	0.7	gaussian					0.15	100	upper	1	940	441	0.5309	0.9400	0.6443	7.8
minisom	chainlink_u	50	82	50000		25	0.7	gaussian					0.15	200	upper	1	940	441	0.5309	0.9400	0.6443	7.8
minisom	chainlink_u	50	82	50000		25	0.7	gaussian					0.2013	100	upper	1	940	441	0.5309	0.9400	0.6443	7.7
minisom	chainlink_u	50	82	50000		25	0.7	gaussian					0.2013	200	upper	1	940	441	0.5309	0.9400	0.6443	7.9
minisom	chainlink_u	50	82	50000		25	0.7	gaussian					0.25	100	upper	1	940	441	0.5309	0.9400	0.6443	7.8
minisom	chainlink_u	50	82	50000		25	0.7	gaussian					0.25	200	upper	1	940	441	0.5309	0.9400	0.6443	7.9
minisom	chainlink_u	50	82	150000			0.3	gaussian					0.15	100	upper	1	871	401	0.5396	0.8710	0.6271	22.6
minisom	chainlink_u	50	82	150000			0.3	gaussian					0.15	200	upper	1	869	399	0.5409	0.8690	0.6270	22.7
minisom	chainlink_u	50	82	150000			0.3	gaussian					0.2013	100	upper	1	871	401	0.5396	0.8710	0.6271	22.7
minisom	chainlink_u	50	82	150000			0.3	gaussian					0.2013	200	upper	1	869	399	0.5409	0.8690	0.6270	22.8
minisom	chainlink_u	50	82	150000			0.3	gaussian					0.25	100	upper	1	871	401	0.5396	0.8710	0.6271	22.6
minisom	chainlink_u	50	82	150000			0.3	gaussian					0.25	200	upper	1	869	399	0.5409	0.8690	0.6270	22.7
minisom	chainlink_u	50	82	150000			0.5	gaussian					0.15	100	upper	1	804	359	0.5535	0.8040	0.6126	22.6
minisom	chainlink_u	50	82	150000			0.5	gaussian					0.15	200	upper	1	804	359	0.5535	0.8040	0.6126	22.7
minisom	chainlink_u	50	82	150000			0.5	gaussian					0.2013	100	upper	1	804	359	0.5535	0.8040	0.6126	22.7
minisom	chainlink_u	50	82	150000			0.5	gaussian					0.2013	200	upper	1	804	359	0.5535	0.8040	0.6126	22.6
minisom	chainlink_u	50	82	150000			0.5	gaussian					0.25	100	upper	1	804	359	0.5535	0.8040	0.6126	22.5
minisom	chainlink_u	50	82	150000			0.5	gaussian					0.25	200	upper	1	804	359	0.5535	0.8040	0.6126	22.6
minisom	chainlink_u	50	82	150000			0.7	gaussian					0.15	100	upper	1	804	359	0.5535	0.8040	0.6126	22.6
minisom	chainlink_u	50	82	150000			0.7	gaussian					0.15	200	upper	1	804	359	0.5535	0.8040	0.6126	22.7
minisom	chainlink_u	50	82	150000			0.7	gaussian					0.2013	100	upper	1	804	359	0.5535	0.8040	0.6126	22.6
minisom	chainlink_u	50	82	150000			0.7	gaussian					0.2013	200	upper	1	804	359	0.5535	0.8040	0.6126	22.7
minisom	chainlink_u	50	82	150000			0.7	gaussian					0.25	100	upper	1	804	359	0.5535	0.8040	0.6126	22.5
minisom	chainlink_u	50	82	150000			0.7	gaussian					0.25	200	upper	1	804	359	0.5535	0.8040	0.6126	22.7
minisom	chainlink_u	50	82	150000		15	0.3	gaussian					0.15	100	upper	2	997	466	0.5326	0.9970	0.8121	22.6
minisom	chainlink_u	50	82	150000		15	0.3	gaussian					0.15	200	upper	2	997	466	0.5326	0.9970	0.8121	22.9
minisom	chainlink_u	50	82	150000		15	0.3	gaussian					0.2013	100	upper	2	997	466	0.5326	0.9970	0.8121	22.7
minisom	chainlink_u	50	82	150000		15	0.3	gaussian					0.2013	200	upper	2	997	466	0.5326	0.9970	0.8121	22.9
minisom	chainlink_u	50	82	150000		15	0.3	gaussian					0.25	100	upper	2	997	466	0.5326	0.9970	0.8121	22.7
minisom	chainlink_u	50	82	150000		15	0.3	gaussian					0.25	200	upper	2	997	466	0.5326	0.9970	0.8121	22.9
